SIMULATION NAME,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown
PROJECTION,S,E,I,R,All exposed,Daily exposed,Daily new cases,Daily recovered,Daily deaths,All cases,All recovered,All deaths,Active cases
Date,,,,,,,,,,,,,
2020-01-22 06:11:20.430223192,66400000.0,0.0,1.0,0.0,1.0,1.0,4.735683640134515e-07,1.220204621838027e-15,1.0077274626609698e-11,4.735683640134515e-07,1.220204621838027e-15,1.0077274626609698e-11,4.7355828551862026e-07
2020-01-23 06:11:20.430223192,66399998.75037402,1.1159741768645903,0.7027462760058728,0.4309055176669586,2.249625970537422,1.249625970537422,3.11682700107633e-05,9.930193420085184e-12,1.2283360853790892e-09,3.164183837477675e-05,9.931413624707022e-12,1.2384133600056988e-09,3.164059003000312e-05
2020-01-24 06:11:20.430223192,66399997.723090746,1.8205105353828623,0.6712575676319094,0.7851411455940318,3.2769092486088036,1.0272832780713816,0.00020197267325811476,1.0439378715526532e-09,4.406039210877432e-08,0.0002336145116328915,1.0538692851773602e-09,4.529880546878002e-08,0.00023356815895813753
2020-01-25 06:11:20.430223192,66399996.64115836,2.4394038273836682,0.7612165076945644,1.158221300599278,4.358841635677511,1.081932387068707,0.0006484264335457054,3.3310879825261776e-08,4.294604511719802e-07,0.0008820409451785969,3.436474911043913e-08,4.7475925664076025e-07,0.0008815318211728457
2020-01-26 06:11:20.430223192,66399995.363945164,3.114704091971212,0.9227110627967704,1.59863967754747,5.636054832315453,1.277213196637942,0.0014608127072243556,3.969595006293533e-07,2.2697183360247364e-06,0.0023428536524029526,4.313242497397924e-07,2.7444775926654966e-06,0.0023396778505605474
2020-01-27 06:11:20.430223192,66399993.794359446,3.9224115486999107,1.143352816024446,2.1398761841020666,7.205640548826423,1.5695857165109706,0.0026802394071360125,2.627839767079334e-06,8.210875690692149e-06,0.005023093059538965,3.0591640168191264e-06,1.0955353283357645e-05,0.005009078542238789
2020-01-28 06:11:20.430223192,66399991.84177466,4.917849582966748,1.4271943859280536,2.8131813662074308,9.158225335102232,1.9525847862758088,0.0043239564879402875,1.1689354402779468e-05,2.294813647601016e-05,0.009347049547479253,1.4748518419598594e-05,3.3903489759367803e-05,0.009298397539300285
2020-01-29 06:11:20.430223192,66399989.40056043,6.1600593277422275,1.7844007277366027,3.654979508747122,11.599439564225952,2.4412142291237195,0.006410013875626337,3.902425080863839e-05,5.328906967258606e-05,0.01575706342310559,5.377276922823698e-05,8.719255943195386e-05,0.0156160980944454
2020-01-30 06:11:20.430223192,66399986.34769308,7.71143821939583,2.233176099280968,4.707692598411963,14.652306917088762,3.05286735286281,0.008974935603369563,0.00010503268022382035,0.00010780014349246147,0.024731999026475153,0.00015880544945205734,0.00019499270292441535,0.02437820087409868
