SIMULATION NAME,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,UK lockdown,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline,Unconstrained baseline
PROJECTION,All exposed,Daily exposed,Daily cases,Daily recovered,Daily deaths,All cases,All recovered,All deaths,Active cases,All exposed,Daily exposed,Daily cases,Daily recovered,Daily deaths,All cases,All recovered,All deaths,Active cases
Date,,,,,,,,,,,,,,,,,,
2020-02-18,646.4158965635959,133.55182274097865,0.626946746881807,0.06467480439299476,0.022686446641674567,2.9713575308791413,0.2680001043758511,0.08711667992717709,2.616240746576113,646.4158965635959,133.55182274097865,0.626946746881807,0.06467480439299476,0.022686446641674567,2.9713575308791413,0.2680001043758511,0.08711667992717709,2.616240746576113
2020-02-19,813.9993284725917,167.58343190899586,0.7899314202151118,0.0816934698517544,0.028722211652683495,3.761288951094253,0.3496935742276055,0.11583889157986058,3.2957564852867867,813.9993284725917,167.58343190899586,0.7899314202151118,0.0816934698517544,0.028722211652683495,3.761288951094253,0.3496935742276055,0.11583889157986058,3.2957564852867867
2020-02-20,1025.32359763384,211.32426916124837,0.995290660557583,0.10302122637845058,0.03623713915396515,4.756579611651836,0.45271480060605607,0.15207603073382572,4.151788780311954,1025.32359763384,211.32426916124837,0.995290660557583,0.10302122637845058,0.03623713915396515,4.756579611651836,0.45271480060605607,0.15207603073382572,4.151788780311954
2020-02-21,1293.0105977016956,267.6870000678555,1.2540826644386227,0.12981378783051004,0.04564606869637138,6.010662276090459,0.5825285884365661,0.1977220994301971,5.230411588223696,1293.0105977016956,267.6870000678555,1.2540826644386227,0.12981378783051004,0.04564606869637138,6.010662276090459,0.5825285884365661,0.1977220994301971,5.230411588223696
2020-02-22,1629.9713777469083,336.9607800452127,1.5802300533187161,0.16352272179239585,0.057466874305769244,7.590892329409175,0.7460513102289619,0.2551889737359664,6.589652045444247,1629.9713777469083,336.9607800452127,1.5802300533187161,0.16352272179239585,0.057466874305769244,7.590892329409175,0.7460513102289619,0.2551889737359664,6.589652045444247
2020-02-23,2052.524898822559,422.5535210756507,1.9911517208290357,0.205970792730572,0.07234560147655728,9.58204405023821,0.9520221029595339,0.32753457521252366,8.302487372066153,2052.524898822559,422.5535210756507,1.9911517208290357,0.205970792730572,0.07234560147655728,9.58204405023821,0.9520221029595339,0.32753457521252366,8.302487372066153
2020-02-24,2585.2309906770847,532.7060918545258,2.5087649163799783,0.2594480495531043,0.09109033866519696,12.090808966618187,1.2114701525126383,0.4186249138777206,10.460713900227827,2585.2309906770847,532.7060918545258,2.5087649163799783,0.2594480495531043,0.09109033866519696,12.090808966618187,1.2114701525126383,0.4186249138777206,10.460713900227827
2020-02-25,3259.5393311937837,674.308340516699,3.1608729282591037,0.3268340523520855,0.11471466753020276,15.25168189487729,1.538304204864724,0.5333395814079234,13.180038108604641,3259.5393311937837,674.308340516699,3.1608729282591037,0.3268340523520855,0.11471466753020276,15.25168189487729,1.538304204864724,0.5333395814079234,13.180038108604641
2020-02-26,4107.479453345545,847.9401221517614,3.982617010006609,0.41175237976013945,0.1444920287689752,19.2342989048839,1.9500565846248634,0.6778316101768986,16.606410710082137,4107.479453345545,847.9401221517614,3.982617010006609,0.41175237976013945,0.1444920287689752,19.2342989048839,1.9500565846248634,0.6778316101768986,16.606410710082137
2020-02-27,5173.331621017935,1065.8521676723894,5.018060170863075,0.5187645742393001,0.18202390959726655,24.252359075746973,2.4688211588641638,0.8598555197741652,20.923682397108646,5173.331621017935,1065.8521676723894,5.018060170863075,0.5187645742393001,0.18202390959726655,24.252359075746973,2.4688211588641638,0.8598555197741652,20.923682397108646
2020-02-28,6518.947117780421,1345.6154967624861,6.322561098129018,0.6536137354385085,0.22932619982530567,30.57492017387599,3.122434894302672,1.0891817195994709,26.36330355997385,6518.947117780421,1345.6154967624861,6.322561098129018,0.6536137354385085,0.22932619982530567,30.57492017387599,3.122434894302672,1.0891817195994709,26.36330355997385
2020-02-29,8216.33070336235,1697.3835855819289,7.966096288706452,0.8235323657776727,0.2889381184730898,38.54101646258244,3.945967260080345,1.3781198380725606,33.21692936442953,8216.33070336235,1697.3835855819289,7.966096288706452,0.8235323657776727,0.2889381184730898,38.54101646258244,3.945967260080345,1.3781198380725606,33.21692936442953
2020-03-01,10350.550635108482,2134.2199317461327,10.037002007489289,1.0376319834832457,0.3640581378346621,48.578018470071726,4.9835992435635905,1.7421779759072227,41.85224125060091,10350.550635108482,2134.2199317461327,10.037002007489289,1.0376319834832457,0.3640581378346621,48.578018470071726,4.9835992435635905,1.7421779759072227,41.85224125060091
2020-03-02,13039.10292724649,2688.552292138007,12.646401122106413,1.3073938452254747,0.458714073853874,61.22441959217814,6.290993088789065,2.2008920497610966,52.73253445362798,13039.10292724649,2688.552292138007,12.646401122106413,1.3073938452254747,0.458714073853874,61.22441959217814,6.290993088789065,2.2008920497610966,52.73253445362798
2020-03-03,16433.549167421406,3394.446240174917,15.93424935872696,1.6472851892364884,0.5779789441860207,77.1586689509051,7.938278278025553,2.7788709939471175,66.44151967893242,16433.549167421406,3394.446240174917,15.93424935872696,1.6472851892364884,0.5779789441860207,77.1586689509051,7.938278278025553,2.7788709939471175,66.44151967893242
2020-03-04,20706.943027017016,4273.39385959561,20.07701934274475,2.0755348025270863,0.7282457105993714,97.23568829364984,10.013813080552639,3.5071167045464886,83.71475850855072,20706.943027017016,4273.39385959561,20.07701934274475,2.0755348025270863,0.7282457105993714,97.23568829364984,10.013813080552639,3.5071167045464886,83.71475850855072
2020-03-05,26081.349597506472,5374.4065704894565,25.296875592685964,2.615111468911241,0.9175728356450288,122.53256388633581,12.62892454946388,4.424689540191517,105.47894979668041,26081.349597506472,5374.4065704894565,25.296875592685964,2.615111468911241,0.9175728356450288,122.53256388633581,12.62892454946388,4.424689540191517,105.47894979668041
2020-03-06,32855.273765421276,6773.924167914804,31.87358048153874,3.2949579397648368,1.1561157724979692,154.40614436787456,15.923882489228717,5.5808053126894865,132.90145656595635,32855.273765421276,6773.924167914804,31.87358048153874,3.2949579397648368,1.1561157724979692,154.40614436787456,15.923882489228717,5.5808053126894865,132.90145656595635
2020-03-07,41406.65987403666,8551.386108615385,40.15999317980552,4.151545362103647,1.456669275229392,194.56613754768009,20.075427851332364,7.0374745879188785,167.45323510842886,41411.91091446311,8556.637149041831,40.159993179947,4.151545362103647,1.456669275229392,194.56613754782157,20.075427851332364,7.0374745879188785,167.45323510857034
2020-03-08,52172.73491920877,10766.07504517211,50.60053124292722,5.230830275483977,1.835353972961207,245.1666687906073,25.306258126816342,8.872828560880086,210.98758210291086,52181.78220123421,10769.8712867711,50.600532584219025,5.230830275483982,1.835353972961207,245.1666701320406,25.306258126816346,8.872828560880086,210.98758344434415
2020-03-09,65702.98657738052,13530.25165817175,63.753821274157126,6.590717984096897,2.3124841269042555,308.9204900647644,31.89697611091324,11.185312687784341,265.83820126606685,65704.7223694425,13522.940168208297,63.75388542501069,6.590717984122073,2.3124841269042555,308.9205555570513,31.896976110938418,11.185312687784341,265.83826675832853
2020-03-10,82718.71391341626,17015.727336035736,80.32343473560168,8.304164662752425,2.9136594171461394,389.2439248003661,40.201140773665664,14.09897210493048,334.94381192176996,82734.14804048077,17029.42567103826,80.32406497306779,8.30416466494645,2.9136594171461456,389.24462053011905,40.201140775884866,14.098972104930487,334.94450764930366
2020-03-11,103805.26535486146,21086.551441445205,101.19771449570905,10.463085762908213,3.6711371643118293,490.4416392960751,50.66422653657388,17.770109269242308,422.0073034902589,104242.35318624318,21508.20514576242,101.20047949265667,10.463085830293293,3.671137164314507,490.4451000227757,50.66422660617816,17.770109269244994,422.0107641473526
2020-03-12,129153.04879292223,25347.783438060767,127.49532203505461,13.1832767477828,4.625558915982873,617.9369613311297,63.84750328435668,22.395668185225183,531.6937898615479,131351.14957991542,27108.796393672237,127.50275641183906,13.183277671627977,4.625558916219777,617.9478564346148,63.84750427780614,22.39566818546477,531.7046839713439
2020-03-13,159428.5564880605,30275.50769513828,160.61364633616483,16.61060245022042,5.828125570595496,778.5506076672946,80.45810573457709,28.22379375582068,669.8687081768968,165366.09606235355,34014.94648243813,160.63351260998058,16.61060970184495,5.828125579117419,778.5813690445954,80.45811397965109,28.22379376458219,669.8994613003621
2020-03-14,195138.5982822768,35710.04179421629,202.26107964068083,20.928789103109494,7.343339319753149,980.8116873079754,101.38689483768658,35.56713307557383,843.857659394715,208150.64144145983,42784.545379106276,202.354054476565,20.92882692550387,7.343339470290031,980.9354235211604,101.38694090515496,35.56713323487222,843.9813493811332
2020-03-15,236667.65004282614,41529.05176054934,254.41609955039237,26.369242571394096,9.252455581737522,1235.2277868583678,127.75613740908068,44.81958865731135,1062.6520607919758,262152.87454911263,54002.233107652806,254.88964621632113,26.36939104069782,9.252457122376569,1235.8250697374815,127.75633194585278,44.81959035724879,1063.24914743438
2020-03-16,284468.95473127975,47801.304688453616,319.1827037363901,33.22334528530364,11.65782118192789,1554.410490594758,160.97948269438433,56.47740983923924,1336.9535980611342,330051.1615754785,67898.28702636587,321.049784422436,33.2238612051743,11.657831449264329,1556.8748541599175,160.9801931510271,56.47742180651312,1339.4172392023772
2020-03-17,338540.88429585734,54071.929564577586,398.60164925504165,41.85749174060597,14.68833420038138,1953.0121398497995,202.8369744349903,71.16574403962062,1679.0094213751886,415172.0866477387,85120.9250722602,404.35976898629093,41.85940478587125,14.688383089960631,1961.2346231462084,202.83959793689834,71.16580489647376,1687.2292203128363
2020-03-18,398933.1801121534,60392.29581629607,494.4912324843915,52.73038830856575,18.506324015390632,2447.503372334191,255.56736274355606,89.67206805501125,2102.263941535624,522148.3655781758,106976.27893043711,509.237921334592,52.73823738781182,18.5065087833312,2470.4725444808005,255.57783532471018,89.67231367980496,2125.2223954762853
2020-03-19,465613.616146581,66680.4360344276,608.3389008780281,66.41057419311977,23.316117633425115,3055.8422732122194,321.97793693667586,112.98818568843637,2620.8761505871075,656868.4126140015,134720.04703582573,641.2395108331986,66.44210966829039,23.31676543708098,3111.712055313999,322.01994499300054,112.98907911688593,2676.7030312041124
2020-03-20,537773.3789955253,72159.76284894429,741.2157117332526,83.59005938408325,29.374248654914787,3797.057984945472,405.5679963207591,142.36243434335117,3249.127554281362,825583.1417854466,168714.729171445,807.3392923007111,83.7032235180742,29.376708240660058,3919.05134761471,405.72316851107473,142.365787357546,3370.962391746089
2020-03-21,614760.0439565671,76986.66496104177,893.6729872267108,105.08863907424544,37.000394322644766,4690.730972172183,510.6566353950045,179.36282866599595,4000.7115081111824,1036385.7314767521,210802.58969130553,1016.2555790683127,105.44312792530239,37.01044231103275,4935.3069266830225,511.16629643637714,179.37622966857873,4244.764400578067
2020-03-22,695827.801917172,81067.75796060497,1065.619338648541,131.8440468314363,46.58652878069509,5756.350310820724,642.5006822264409,225.94935744669104,4887.900271147592,1300322.7621480457,263937.0306712936,1278.888257057792,132.82143024341025,46.62574806181961,6214.195183740814,643.9877266797873,226.00197773039832,5344.205479330628
2020-03-23,779345.1567173509,83517.3548001789,1256.1829637225628,164.8856649167053,58.60006994393329,7012.533274543287,807.3863471431462,284.5494273906243,5920.597500009517,1631005.9266340523,330683.1644860066,1608.8815606540097,167.29668513398147,58.73580970778349,7823.076744394824,811.2844118137688,284.73778743818184,6727.054545142873
2020-03-24,863913.9375879482,84568.78087059723,1463.5529791021647,205.29268452937848,73.57652148356247,8476.086253645452,1012.6790316725246,358.1259488741868,7105.28127309874,2041852.7764895144,410846.8498554621,2023.2303197690342,210.70241100011933,73.98653851485179,9846.307064163859,1021.9868228138881,358.7243259530336,8465.595915396938
2020-03-25,948187.6273987237,84273.68981077557,1684.840896759711,254.13980288230474,92.09937640767427,10160.927150405163,1266.8188345548294,450.22532528186105,8443.882990568472,2550560.9895684174,508708.21307890303,2542.971721081748,265.3417804921291,93.19059111908982,12389.278785245606,1287.3286033060172,451.91491707212344,10650.035264867465
2020-03-26,1030726.3868962368,82538.75949751306,1916.000851498557,312.43404430725155,114.76889833123894,12076.92800190372,1579.252878862081,564.9942236131,9932.68089942854,3181276.0914077964,630715.101839379,3194.1348493893015,334.10537165952985,117.36967643590373,15583.413634634908,1621.433974965547,569.2845935080272,13392.695066161334
2020-03-27,1112803.9258613144,82077.5389650776,2151.803544312251,381.04545526986726,142.1642851873569,14228.731546215971,1960.2983341319482,707.1585088004568,11561.274703283565,3960965.1607885244,779689.0693807281,4008.873214214676,420.617319313058,147.80728324818568,19592.286848849584,2042.051294278605,717.091876756213,16833.143677814765
2020-03-28,1197557.7434823269,84753.81762101245,2385.899386586443,460.6332031639905,174.80385147562941,16614.630932802414,2420.9315372959386,881.9623602760862,13311.73703523039,4912429.365987195,951464.2051986703,5026.486850391253,529.4157990268167,186.11428208513217,24618.77369924084,2571.4670933054217,903.2061588413451,21144.10044709407
2020-03-29,1284942.5684232626,87384.82494093571,2611.0664849476025,551.5680223926286,213.10571882930566,19225.697417750016,2972.4995596885674,1095.068079105392,15158.129778956056,6066926.803132499,1154497.437145304,6294.455970481997,666.174285448225,234.31031004858312,30913.229669722838,3237.6413787536467,1137.516468889928,26538.071822079262
2020-03-30,1374853.2376551984,89910.66923193587,2819.8446908651267,653.8525317605449,257.3490086509392,22045.542108615144,3626.3520914491123,1352.417087756331,17066.7729294097,7465607.229759298,1398680.4266267996,7869.848177556368,837.9710680009644,294.924494958655,38783.07784727921,4075.612446754611,1432.4409638485831,33275.024436676016
2020-03-31,1466892.8039783887,92039.56632319023,3005.8028229196984,767.0426127910321,307.6342955004695,25051.34493153484,4393.394704240144,1660.0513832568006,18997.898844037896,9136535.084130973,1670927.8543716744,9820.612606248325,1053.615036739111,371.119271632448,48603.69045352753,5129.227483493722,1803.5602354810312,41670.90273455278
2020-04-01,1561277.4745543206,94384.6705759319,3165.182079772825,890.1757211421072,363.84262833179446,28216.527011307666,5283.570425382251,2023.894011588595,20909.06257433682,11099621.773705073,1963086.6895741,12225.83025868859,1324.0340200851351,466.8409530584114,60829.52071221612,6453.261503578857,2270.4011885394425,52105.858020097825
2020-04-02,1658055.3135320367,96777.83897771616,3297.994148694026,1021.7164261612991,425.59433337424616,31514.521160001692,6305.28685154355,2449.4883449628414,22759.745963495297,13385360.732681384,2285738.9589763116,15175.187545382385,1662.7288260557473,587.0013409293442,76004.70825759851,8115.990329634604,2857.4025294687867,65031.31539849512
2020-04-03,1757158.7207096585,99103.40717762173,3407.848898471045,1159.5368024904292,492.21117919832807,34922.370058472734,7464.823654033979,2941.6995241611694,24515.846880277586,16005446.15088118,2620085.418199796,18767.913869077118,2086.29293014792,737.6949908849947,94772.62212667563,10202.283259782524,3595.0975203537814,80975.24134653933
2020-04-04,1858646.8708569224,101488.15014726389,3500.6514113441553,1300.9581818622496,562.6879446130429,38423.021469816886,8765.781835896229,3504.3874687742123,26152.852165146443,18931892.63517169,2926446.4842905086,23109.41841651962,2614.9906757592166,926.4543217592407,117882.04054319525,12817.27393554174,4521.551842113022,100543.21476554048
2020-04-05,1962593.980601297,103947.10974437464,3582.9249755900946,1442.8837291683167,635.6830025163279,42005.94644540698,10208.665565064544,4140.07047129054,27657.2104090519,22140781.21110256,3208888.575930871,28304.291056019254,3273.370790918436,1162.54065646373,146186.33159921452,16090.644726460176,5684.092498576752,124411.5943741776
2020-04-06,2069010.5841828194,106416.60358152236,3660.464336590777,1582.0375565075606,709.5435777445906,45666.41078199776,11790.703121572105,4849.614049035131,29026.09361139052,25583867.615323927,3443086.404221367,34446.31674091899,4090.868550887568,1457.2664564459344,180632.6483401335,20181.513277347745,7141.358955022687,153309.7761077631
2020-04-07,2177841.841597374,108831.25741455471,3737.616618187426,1715.2926273180226,782.3876831545715,49404.02740018519,13505.995748890127,5632.001732189702,30266.029919105356,29158958.867129795,3575091.251805868,41604.80890569421,5102.3213152373655,1824.338596871412,222237.4572458277,25283.83459258511,8965.6975518941,187987.92510134852
2020-04-08,2289027.972217549,111186.13062017504,3817.1441304960726,1840.029377826988,852.2622430948194,53221.17153068126,15346.025126717115,6484.263975284522,31390.882428679623,32780141.178446893,3621182.3113170974,49806.074968878,6348.282820872217,2280.197207904913,272043.5322147057,31632.117413457327,11245.894759799012,229165.52004144937
2020-04-09,2402765.4826172423,113737.51039969316,3900.4619562522585,1954.4422912021814,917.3747423981715,57121.63348693352,17300.467417919295,7401.638717682693,32419.52735133153,36353697.602162465,3573556.423715573,59012.34175840995,7874.968365406684,2844.3023142503625,331055.8739731157,39507.08577886401,14090.197074049374,277458.5911202023
2020-04-10,2519188.7336274413,116423.25101019908,3988.0200937098475,2057.718502827931,976.3562849821351,61109.65358064337,19358.185920747226,8377.995002664828,33373.47265723131,39763418.97960296,3409721.3774404973,69101.14535143587,9733.605111804041,3539.298872600874,400157.01932455157,49240.690890668055,17629.495946650248,333286.8324872332
2020-04-11,2638294.3899001004,119105.65627265908,4079.664815607791,2150.048936033497,1028.4802064106198,65189.31839625116,21508.234856780724,9406.475209075448,34274.608330394985,42938158.37539075,3174739.3957877904,79848.01761270169,11978.912445723476,4390.964463620172,480005.03693725326,61219.603336391534,22020.460410270418,396764.97319059126
2020-04-12,2759941.4199081347,121647.03000803431,4174.921584174536,2232.481147330009,1073.7602476385123,69364.2399804257,23740.716004110735,10480.235456713961,35143.288519601,45826197.74351232,2888039.3681215644,90918.6884811879,14666.41284378341,5427.805232486564,570923.7254184411,75886.01618017495,27448.265642756982,467589.44359550916
2020-04-13,2883869.847509727,123928.42760159215,4273.216745777763,2306.6631707324827,1112.8925537150792,73637.45672620347,26047.379174843216,11593.12801042904,35996.949540931215,48385456.7808979,2559259.037385583,101876.50202192584,17848.30246204552,6680.127193239508,672800.227440367,93734.31864222047,34128.39283599649,544937.5159621501
2020-04-14,3010237.96239861,126368.1148888832,4374.043705920986,2374.5459985874754,1147.0642764791608,78011.50043212445,28421.925173430693,12740.192286908201,36849.382971785555,50614335.899765596,2228879.1188676953,112207.11221759311,21567.72577908563,8178.392619977221,785007.3396579601,115302.04442130611,42306.78545597372,627398.5097806803
2020-04-15,3139388.385294889,129150.42289627902,4477.038361554263,2438.1075594321583,1177.6954720617928,82488.53879367872,30860.032732862852,13917.887758969993,37710.618301845876,52527881.44318324,1913545.5434176475,121360.78966724893,25851.52448234905,9950.687566016131,906368.1293252091,141153.56890365516,52257.47302198985,712957.0873995641
2020-04-16,3271291.7607945735,131903.37549968436,4581.938281981686,2499.140906540742,1206.1909510541107,87070.4770756604,33359.17363940359,15124.078710024103,38587.2247262327,54147291.92137973,1619410.4781964868,128808.2283540129,30701.87386997185,12019.194448309077,1035176.357679222,171855.442773627,64276.667470298926,799044.2474352961
2020-04-17,3405598.62881207,134306.86801749654,4688.478665601149,2559.1245907329617,1233.7579068615446,91758.95574126154,35918.298230136556,16357.836616885648,39482.82089423934,55505719.86121309,1358427.939833358,134100.33530695515,36087.648393315016,14395.70821340205,1169276.6929861773,207943.09116694203,78672.37568370097,882661.2261355342
2020-04-18,3542373.641414381,136775.0126023111,4796.34509770811,2619.172181812075,1261.3108517146673,96555.30083896965,38537.47041194863,17619.147468600317,40398.6829584207,56638208.38966736,1132488.528454274,136921.32322832447,41936.78578173765,17076.464320844672,1306198.0162145018,249879.87694867968,95748.84000454564,960569.2992612766
2020-04-19,3681844.691038804,139471.04962442303,4905.234921615362,2680.0442604981813,1289.4554447658043,101460.53576058501,41217.51467244681,18908.60291336612,41334.41817477209,57579536.5722247,941328.182557337,137125.46439599857,48131.219565170875,20036.84200435557,1443323.4806105003,298011.09651385056,115785.6820089012,1029526.7020877486
2020-04-20,3823976.145165537,142131.4541267329,5014.935941492946,2742.2000028438965,1318.5266623799696,106475.47170207796,43959.71467529071,20227.12957574609,42288.62745104117,58361627.56667626,782090.9944515601,134750.5438158384,54505.98466478308,23226.812842000276,1578074.0244263387,352517.0811786336,139012.49485090148,1086544.4483968038
2020-04-21,3968539.8827252868,144563.73755974974,5125.323163865603,2805.865576229979,1348.6542154191868,111600.79486594356,46765.58025152069,21575.78379116528,43259.4308232576,59008739.873628095,647112.3069518358,130006.36733883678,60853.764825577746,26568.225460708883,1708080.3917651754,413370.84600421134,165580.72031161038,1129128.8254493535
2020-04-22,4115529.113626801,146989.23090151418,5236.30477070121,2871.101623145969,1379.8332982316272,116837.09963664478,49636.681874666654,22955.617089396907,44244.800672581216,59543190.81288263,534450.9392545372,123242.31084148187,66935.42617745108,29955.03651514634,1831322.7026066573,480306.27218166244,195535.75682675673,1155480.673598238
2020-04-23,4265144.05750015,149614.9438733491,5347.796351952852,2937.85993687667,1411.9858461073093,122184.89598859764,52574.54181154333,24367.602935504216,45242.7512415501,59987455.72477014,444264.9118875116,114901.47519886465,72496.07052000196,33257.330111476855,1946224.177805522,552802.3427016644,228793.08693823358,1164628.748165624
2020-04-24,4417403.271543856,152259.21404370572,5459.720982108939,3006.0267700356926,1445.0041683692716,127644.61697070657,55580.56858157902,25812.607103873488,46251.44128525406,60357720.799504146,370265.07473400235,105469.94804138617,77285.05531149483,36329.39632658861,2051694.1258469082,630087.3980131593,265122.48326482216,1156484.2445689267
2020-04-25,4572135.882607355,154732.611063499,5571.991965268917,3075.4544243308646,1478.7754198499265,133216.6089359755,58656.02300590988,27291.382523723416,47269.2034063422,60665047.76140869,307326.96190454066,95428.86638712217,81077.53025955669,39021.347737256874,2147122.9922340303,711164.928272716,304143.83100207907,1131814.232959235
2020-04-26,4729042.420794278,156906.5381869236,5684.492889525922,3145.9836606422236,1513.191437648699,138901.10182550142,61802.00666655211,28804.573961372116,48294.5211975772,60921244.67274063,256196.91133194417,85215.56146867436,83694.57466203025,41192.92607830569,2232338.5537027046,794859.5029347462,345336.75708038476,1092142.2936875736
2020-04-27,4888280.3995414525,159237.97874717414,5797.096045944211,3217.458789908347,1548.1515489630706,144698.19787144562,65019.46545646046,30352.725510335185,49326.00690464998,61136038.49899928,214793.8262586519,75197.59723305161,85019.12203167996,42727.52371855376,2307536.150935756,879878.6249664262,388064.28079893853,1039593.2451703912
2020-04-28,5050110.517232323,161830.11769087054,5909.698390156653,3289.736643655932,1583.5643574271744,150607.89626160226,68309.2021001164,31936.28986776236,50362.404293723506,61316186.913506664,180148.41450738162,65660.00654407445,85005.51271723805,43544.216703938335,2373196.1574798306,964884.1376836642,431608.49750287685,976703.5222932894
2020-04-29,5214482.094167113,164371.57693479024,6022.211055391404,3362.6904123917493,1619.3501959288947,156630.10731699367,71671.89251250814,33555.64006369125,51402.574740794276,61466937.50125281,150750.58774614334,56803.52851110761,83681.56221788572,43605.871133766814,2429999.685990938,1048565.69990155,475214.3686366437,906219.6174527442
2020-04-30,5381029.792836205,166547.6986690918,6134.501698818342,3436.209476404668,1655.4428562895291,162764.60901581202,75108.10198891281,35211.08291998078,52445.424106918435,61593847.43917133,126909.93791852146,48751.00166797064,81143.23012259744,42922.08956996461,2478750.687658909,1129708.9300241475,518136.4582066083,830905.299428153
2020-05-01,5549348.887961356,168319.09512515087,6246.376185863149,3510.1967008361025,1691.7891242396654,169010.98520167518,78618.29868974892,36902.87204422044,53489.81446770582,61701025.0067507,107177.56757937372,41559.00883319853,77543.06790072873,41546.72062135844,2520309.696492107,1207251.9979248762,559683.1788279668,753374.5197392642
2020-05-02,5719904.88550155,170555.9975401936,6357.643408383334,3584.564830057472,1728.3460815909657,175368.6286100585,82202.86351980639,38631.21812581141,54534.54696444072,61791401.72121081,90376.7144601047,35231.90452894155,73074.40715604303,39570.60969292713,2555541.6010210486,1280326.4050809192,599253.7885208939,675961.4074192356
2020-05-03,5892996.719436334,173091.83393478487,6468.179924914672,3659.2330931209945,1765.0771977398665,181836.80853497318,85862.09661292739,40396.295323551276,55578.41659849452,61867572.746556096,76171.02534528822,29735.936929341817,67953.60850659359,37110.999883501616,2585277.5379503905,1348280.0135875128,636364.7884043956,600632.7359584821
2020-05-04,6068411.391766296,175414.67232996132,6577.890297817159,3734.124141733654,1801.9485630520185,188414.69883279034,89596.22075466104,42198.2438866033,56620.234191526,61932068.89220278,64496.14564668387,25012.082755748957,62402.61977586166,34299.36968267463,2610289.6207061396,1410682.6333633745,670664.1580870702,528942.8292556949
2020-05-05,6245432.708691683,177021.3169253869,6686.608372586047,3809.160999862007,1838.9264068827015,195101.3072053764,93405.38175452306,44037.170293486,57658.75515736733,61986789.14673502,54720.25453224033,20986.83751606505,56633.67978464767,31269.490526154917,2631276.458222205,1467316.3131480222,701933.6486132251,462026.49646095757
2020-05-06,6423867.198634429,178434.48994274624,6794.095824088298,3884.2642891603837,1875.9761151262965,201895.40302946468,97289.64604368345,45913.146408612294,58692.61057716894,62033140.7597904,46351.6130553782,17580.60144489695,50837.392332735675,28147.16046890345,2648857.0596671016,1518153.7054807579,730080.8090821286,400622.54510421515
2020-05-07,6604470.795202795,180603.5965683665,6900.160636492272,3959.3506211843032,1913.0617437824612,208795.56366595696,101248.99666486775,47826.208152394756,59720.35884869445,62072362.91143337,39222.15164297074,14713.714114244493,45174.732443455505,25042.54367535621,2663570.773781346,1563328.4379242135,755123.3527574848,345118.9830996479
2020-05-08,6787361.289537327,182890.49433453195,7004.724241323997,4034.332494726468,1950.1449277790725,215800.28790728096,105283.32915959421,49776.35308017383,60740.605667512915,62105676.34147657,33313.43004319817,12310.488141295431,39772.95525733047,22045.470737546722,2675881.2619226417,1603101.393181544,777168.8234950315,295611.0452460662
2020-05-09,6971965.658967322,184604.36942999437,7107.717845963142,4109.1187939089195,1987.1835495972573,222908.0057532441,109392.44795350313,51763.536629771086,61752.021169969885,62134015.905592956,28339.56411638856,10301.643186480345,34724.93380612666,19223.560895830677,2686182.905109122,1637826.3269876707,796392.3843908621,251964.19373058912
2020-05-10,7157486.8323093755,185521.17334205378,7208.948362758021,4183.614821988111,2024.1316717964485,230116.95411600213,113576.06277549124,53787.66830156754,62753.22303894335,62158111.503581055,24095.59798809886,8625.495653286696,30091.18414193533,16622.68664778849,2694808.4007624085,1667917.511129606,813015.0710386506,213875.81859415188
2020-05-11,7344603.841611073,187117.00930169784,7308.140026146079,4257.722127961929,2060.9411245621523,237425.0941421482,117833.78490345317,55848.60942612969,63742.699812565355,62178538.39020552,20426.886624462903,7228.254375029785,25903.735199702478,14269.13005444664,2702036.6551374383,1693821.2463293085,827284.2010930972,180931.20771503262
2020-05-12,7533576.230417262,188972.38880618848,7405.092255992417,4331.339279933023,2097.5630180876133,244830.18639814062,122165.12418338619,57946.1724442173,64718.889770537135,62195907.621459715,17369.231254197657,6063.754318483556,22171.032527274132,12172.755415817675,2708100.409455922,1715992.2788565827,839456.9565089149,152651.17409042432
2020-05-13,7724040.267983682,190464.03756642062,7499.712060116559,4404.363674127622,2133.9475251681715,252329.89845825717,126569.48785751381,60080.11996938547,65680.29063135789,62210702.11275994,14794.491300225258,5092.8716715592755,18883.18540842142,10330.601646856083,2713193.2811274813,1734875.464265004,849787.558155771,128530.25870670623
2020-05-14,7915294.521431748,191254.25344806537,7591.884339624043,4476.692823161511,2170.0428886176132,259921.78279788123,131046.18068067533,62250.16285800309,66625.4392592028,62223310.54732762,12608.434567682445,4282.767074740776,16017.032011524601,8730.432196306936,2717476.048202222,1750892.4962765286,858517.9903520779,108065.56157361576
2020-05-15,8107691.469415176,192396.9479834279,7681.400794445882,4548.223854713809,2205.796022851781,267603.1835923271,135594.40453538913,64455.95888085487,67552.82017608311,62234034.088268116,10723.540940493345,3606.0606137361883,13540.67085083954,7353.931053460599,2721082.1088159583,1764433.167127368,865871.9214055385,90777.02028305177
